adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
False,0,1401570,Visual Effects,Marvyn Young,Marvyn Young,0.1007,/2P43YMDmlWNTRvOKNITjV1B5Oe.jpg,692392e4ca8136f2ed1875fc,Visual Effects,Visual Effects Producer
False,0,3019687,Directing,Paul Schneider,Paul Schneider,0.3329,,6057faf28c44b900749c7f40,Directing,Second Assistant Director
False,2,3062791,Art,John David Duncan,John David Duncan,0.0393,,60810ef2f6787a0040453f6c,Art,Assistant Set Decoration
False,1,1370799,Acting,Jwaundace Candece,Jwaundace Candece,0.2977,/8oQG30bPyZLnHwv4JMyktnumuQd.jpg,64d469b8021cee011c8f605d,Crew,Stunts
False,0,1825137,Crew,Scott Loeser,Scott Loeser,0.0527,,64d46ab2037264013915d1f7,Crew,Utility Stunts
False,2,574355,Crew,Glenn Foster,Glenn Foster,0.2189,/nRdq7M6vXiXwtLHWKkCXzXS8Yzo.jpg,64d46a02dd926a01e9880094,Crew,Stunt Double
False,1,2421430,Crew,CC Ice,CC Ice,0.1917,/rBpLiVRM7b0XiclcvaPpT5G8B3A.jpg,64d46a50db4ed601395889db,Crew,Stunt Double
False,0,1610268,Acting,Michael Sims,Michael Sims,0.0744,,64d46b0cd100b6011c7fd639,Crew,Stunt Double
False,2,1566267,Crew,Aaron Toney,Aaron Toney,0.8317,/u3Rf8YRUxVZ6qxrWCN0wiO45sqO.jpg,64d46b3d03726400e2bf2dd0,Crew,Stunt Double
False,1,1522639,Acting,Amber Whelan,Amber Whelan,0.2417,,64d46ca8db4ed600e2b55cc3,Crew,Stunts
False,0,3824860,Acting,Steven Atkinson,Steven Atkinson,0.0698,,64d4699fdb4ed600c55f5e5e,Crew,Utility Stunts
False,1,1848821,Crew,Shauna Galligan,Shauna Galligan,0.1454,/1n4ykOBGZDKtFSzXCP116U7FTvh.jpg,64d469e1dd926a01e9880084,Crew,Stunt Double
False,2,1310386,Acting,Anthony N.,Anthony N.,0.2903,/gygeFtJuxw5SUlfvI12CbfsCVph.jpg,64d46aa203726400adc56d36,Crew,Utility Stunts
False,2,1401076,Crew,Gee Alexander,Gee Alexander,0.1462,/wQ2RKnWK6MW2COZbXIe5AteQCaD.jpg,64d4692103726400fffcf7d2,Crew,Stunts
False,1,1979170,Acting,Marija Abney,Marija Abney,0.2202,/t7hF4WRqEDMksYPSNRx3fxEN6GY.jpg,64d46929dd926a01e897755f,Crew,Stunts
False,2,2132446,Crew,Derek Alfonso,Derek Alfonso,0.0638,,64d4697f021cee011c8f6034,Crew,Utility Stunts
False,1,1754592,Crew,Tamiko Brownlee,Tamiko Brownlee,0.2505,/2ksTj3ETtUzeNnTARwGnccmLcEU.jpg,64d4698ebf31f201ce674091,Crew,Stunt Double
False,1,102744,Acting,Monique Ganderton,Monique Ganderton,0.8622,/kBhk7VQr42ge3g5iuLXsbpgWeIa.jpg,64d469fad100b600c5cf868b,Crew,Stunt Coordinator
False,2,1120883,Crew,Sam Hargrave,Sam Hargrave,0.8946,/mq7KgHiyuwFOvxuEg8p0Z30pybY.jpg,64d46a3ddb4ed600ffb6acbd,Crew,Stunt Driver
False,2,1381548,Crew,Bobby Holland Hanton,Bobby Holland Hanton,0.2988,/qoAkLDUn43DhnyKv5uf0UGXJzpz.jpg,64d46a1d021cee013b72340a,Crew,Stunt Double
False,0,2798471,Crew,Alexander Hashioka Oatfield,Alexander Hashioka Oatfield,0.0416,,64d46a36bf31f201ce6740ea,Crew,Utility Stunts
False,2,141787,Crew,Loyd Bateman,Loyd Bateman,0.7963,/qmklimAcbzdcVEHV45w3zxcXhjH.jpg,64d4695abf31f201ca8a82f8,Crew,Utility Stunts
False,2,1900168,Crew,Anis Cheurfa,Anis Cheurfa,0.1154,/sToFORAIVPHffNHKcsIYjEISMv0.jpg,64d469b1db4ed600e2b55b44,Crew,Stunt Double
False,0,1452866,Crew,Martin De Boer,Martin De Boer,0.0883,/1rW45F4VBwBzaK2kXdCOQ6vjJuj.jpg,64d469d2f14dad00ad4d368e,Crew,Stunt Double
False,2,1825883,Crew,Daniel Hargrave,Daniel Hargrave,0.6794,/7yzWZh94SUacqxhV5zkIzLlkr5f.jpg,64d46a15f14dad00e3b6e85c,Crew,Stunt Double
False,2,1463682,Crew,Greg Rementer,Greg Rementer,0.221,/vLuhZfvf6EgZ0imQSDi6tmmdQNn.jpg,64d46acabf31f201ce674127,Crew,Stunt Double
False,2,1826455,Crew,Rob de Groot,Rob de Groot,0.241,/v8Ff9WgZZAr5Xkd92dmaJyHYfo.jpg,64d469cbbf31f201ce6740a7,Crew,Stunt Double
False,1,1622612,Crew,Crystal Michelle,Crystal Michelle,0.5741,/t3mxMt7ym75NV2e2wXThIU5Pgbv.jpg,64d46a85db4ed60139588a02,Crew,Stunt Double
False,1,1635210,Crew,Bethany Levy,Bethany Levy,0.1691,/zTZivwIm6k3FFI1cuZfuhuGVWhY.jpg,64d46a8ddb4ed600ffb6acde,Crew,Stunt Double
False,2,176558,Crew,Stephen A. Pope,Stephen A. Pope,0.2743,/fbQn1IgFhFn32jsfYoctBVcsDqW.jpg,64d46ad1f14dad00ad4d3716,Crew,Stunt Coordinator
False,2,2756189,Crew,Branden Arnold,Branden Arnold,0.1413,/lftI42hBNmyUBlqXZb3KOOI7WT0.jpg,64d46949db4ed600ffb6ac1d,Crew,Stunts
False,0,2441057,Crew,Kirk A. Jenkins,Kirk A. Jenkins,0.0895,,64d46a5ab6c264115957d51c,Crew,Stunts
False,1,1580160,Acting,Janeshia Adams-Ginyard,Janeshia Adams-Ginyard,0.4399,/j6Euv6cfgGxQhA7kf9MSenfB8Vl.jpg,64d46912bf31f201ca8a82c5,Crew,Stunt Double
False,1,1399126,Crew,Jennifer Badger,Jennifer Badger,0.5303,/KCHafCk2phip2nruX8kDg3gcNN.jpg,64d4693f03726400c5736206,Crew,Stunts
False,2,3176462,Crew,Chris Barrett,Chris Barrett,0.2146,,64d46967021cee011c8f6027,Crew,Stunt Driver
False,2,2281878,Crew,Daniel Hernandez,Daniel Hernandez,0.164,,64d46a6ef14dad00e3b6e889,Crew,Fight Choreographer
False,0,1526085,Crew,Nate Andrade,Nate Andrade,0.1201,,64d46975bf31f201ce674080,Crew,Utility Stunts
False,2,1723161,Crew,Holland Diaz,Holland Diaz,0.51,,64d469e9db4ed6011c4abed9,Crew,Stunt Double
False,1,2396665,Crew,Tracey Ruggiero,Tracey Ruggiero,0.1725,/mTICXn8w1d1HPNrH9oCgPL05vRr.jpg,64d46ccfdd926a01e988025c,Crew,Stunts
False,2,1511252,Crew,Scott Hunter,Scott Hunter,0.7684,/A7QQAXP8kqXqSNODmELIZ0mP1bI.jpg,64d46e0e03726400fffcfac9,Crew,Utility Stunts
False,2,1371293,Crew,Keil Oakley Zepernick,Keil Oakley Zepernick,0.3299,/oGGBqPf7qeKNdSU4wFgZKCjXSSI.jpg,64d46b6bdb4ed60139588a7a,Crew,Utility Stunts
False,1,1207248,Crew,Jahnel Curfman,Jahnel Curfman,0.3963,,64d46bae021cee00e49056d8,Crew,Stunt Double
False,2,1327850,Art,Taraja Ramsess,Taraja Ramsess,0.7525,/mYFxIBop10xIDw4YcEpZfAZmojB.jpg,64d46d6ddb4ed600c55f6092,Crew,Stunts
False,0,2799609,Crew,Eric Oram,Eric Oram,0.3245,,64d46d98bf31f201cd4dbc9c,Crew,Stunts
False,2,61705,Acting,Woon Young Park,Woon Young Park,0.3462,/11WapXwgVTJbd1WPwb73fw4n9ZK.jpg,64d46dc3f14dad00c6f6e274,Crew,Stunts
False,2,2115817,Crew,James Young,James Young,0.0837,/oTphvoYZcqCAbg33wMNxZ7AZhFR.jpg,64d46b36db4ed600e2b55c0c,Crew,Fight Choreographer
False,0,2773114,Crew,Victor Chan,Victor Chan,0.0661,,64d46bc8d100b600ff090b6f,Crew,Stunts
False,2,1332241,Crew,Kiante Elam,Kiante Elam,0.3555,,64d46cdcbf31f201ce674229,Crew,Stunts
False,0,3579040,Crew,Dave Macomber,Dave Macomber,0.0742,,64d46de1bf31f201ccbd104b,Crew,Utility Stunts
False,0,1821515,Crew,Garrett Hammond,Garrett Hammond,0.1388,/syhHnWebK7wgF7tGIkrgXmhiZ9A.jpg,64d46e46bf31f201ce6742ef,Crew,Utility Stunts
False,1,2285205,Crew,Jess Durham,Jess Durham,0.2155,/5Dp5jFTtjQGfkiaP7R6EcVORu5l.jpg,64d46ce5db4ed6011c4ac083,Crew,Stunts
False,2,1779512,Crew,Jackson Spidell,Jackson Spidell,0.2618,/7cozKHcmO4MOOViAMqE4FXd0Bmf.jpg,64d46affb6c26411569a1e0e,Crew,Utility Stunts
False,2,1932021,Crew,Chris Romrell,Chris Romrell,0.2447,/nL5MPzRuaLL7WgGtVfFgH6ZXTZv.jpg,64d46b14db4ed6011c4abf95,Crew,Stunt Double
False,2,1542941,Crew,Jimmy Hart,Jimmy Hart,0.5318,/ksYYIuRGbQO3IN3rYT3qiRVmkYC.jpg,64d46bebbf31f201c94cd3f4,Crew,Utility Stunts
False,1,590821,Crew,Tara Macken,Tara Macken,0.3951,/fwvb2DyvJpl51ssaBSiotgBTyPM.jpg,64d46c0ddb4ed600ffb6adbb,Crew,Stunt Double
False,2,1463687,Crew,Eric Salas,Eric Salas,0.1086,/yOKvWNlGUUzVtEQiyBeet622ueB.jpg,64d46c6ebf31f201cb68851d,Crew,Stunts
False,2,1544395,Crew,Mark Fichera,Mark Fichera,0.8892,,64d46cfbf14dad00e3b6e9e3,Crew,Stunts
False,0,3034465,Crew,Ryan Robertson,Ryan Robertson,0.0429,,64d46d5fb6c264115957d706,Crew,Stunts
False,1,1635195,Crew,Kelly Bellini,Kelly Bellini,0.1448,/yDd35tz7eSmZc2MgJqLFumAUIuy.jpg,64d46b9ddb4ed60139588a8d,Crew,Stunt Double
False,2,162522,Crew,Blaise Corrigan,Blaise Corrigan,0.3012,/ycsMR3gck2D8jJT6QEtzyrjUmC6.jpg,64d46bd0dd926a01e6277fcd,Crew,Stunts
False,2,61329,Crew,Declan Mulvey,Declan Mulvey,0.5932,/dNIRk767KhabomSahXbH8c02ZSu.jpg,64d46c3403726400e2bf2e99,Crew,Stunts
False,2,1457261,Acting,George Quinones,George Quinones,0.0445,,64d46da3021cee011c8f627b,Crew,Utility Stunts
False,2,2231990,Crew,Matt LaBorde,Matt LaBorde,0.1079,/kjBmjGEGsYdkAdqW7jBOgQINwms.jpg,64d46dfebf31f201c94cd4f4,Crew,Utility Stunts
False,2,1735559,Crew,Adam Lytle,Adam Lytle,0.8491,/bhctxeo83mnTo9e9jwP1xeGlXYG.jpg,64d46c14b6c2641158c5c236,Crew,Stunt Double
False,0,2971909,Acting,Bruce Shepperson,Bruce Shepperson,0.0865,,64d46d40b6c26411569a1f4c,Crew,Stunts
False,2,1711690,Crew,Jermaine Holt,Jermaine Holt,0.4371,,64d46e31bf31f201ce6742df,Crew,Stunts
False,0,1385398,Acting,Jason Elwood Hanna,Jason Elwood Hanna,0.2566,,64d46e4f03726400c573653d,Crew,Stunts
False,1,1463683,Crew,Meredith Richardson,Meredith Richardson,0.1928,/hm8dfSZG6NL485GsYmcei6C9NCz.jpg,64d46ae9b6c264115957d563,Crew,Utility Stunts
False,1,1329415,Crew,Samantha MacIvor,Samantha MacIvor,0.4065,/ztH9qxR7mknj8Rs2MCNhayA7n5l.jpg,64d46c3bf14dad013a8a306e,Crew,Stunts
False,2,2260935,Crew,Gary Peebles,Gary Peebles,0.5314,/mSjrV4nWtAWxmFG61zJIsHtbMld.jpg,64d46c4ff14dad013a8a307c,Crew,Stunt Double
False,2,1825160,Crew,Bayland Rippenkroeger,Bayland Rippenkroeger,0.1741,,64d46ae0bf31f201cb688439,Crew,Stunts
False,2,1635224,Crew,Tyler Witte,Tyler Witte,0.0503,,64d46b75bf31f201ce674180,Crew,Stunt Driver
False,2,1463656,Crew,Dean Bailey,Dean Bailey,0.1996,/xocAhU173kVnHnnC3cM8DaQKncT.jpg,64d46b8403726400adc56da1,Crew,Stunt Driver
False,2,1923571,Acting,Sergio Briones,Sergio Briones,0.9921,/ezz9yyWN7tOk78WOWZBQ7cMv9pN.jpg,64d46bb6d100b600ad9f8b1b,Crew,Stunt Double
False,2,1456750,Acting,Jeremy Sample,Jeremy Sample,1.0167,/t3QqwWaQl9lgiHEU0hf00irAPqM.jpg,64d46c7bdb4ed600ffb6adfd,Crew,Stunt Driver
False,2,2224833,Crew,David Elson,David Elson,0.118,/8KM7BfZXgVqaAWjXqPS6hEdWWQI.jpg,64d46bf4f14dad01004a2722,Crew,Stunt Double
False,1,1554926,Crew,Shawnna Thibodeau,Shawnna Thibodeau,0.1658,/GQog3hoCbJugk6wqKFB91Ysuo4.jpg,64d46c95bf31f201cd4dbc08,Crew,Stunts
False,1,2103599,Crew,Jodi Michelle Pynn,Jodi Michelle Pynn,0.6632,/houswxaXkKiRL5exygwcOYj2L7o.jpg,64d46cc7db4ed600ad240c58,Crew,Stunts
False,2,2552825,Acting,Antjuan Rhames,Antjuan Rhames,0.0281,/e0glCl3xXy1RGvUwzqOrhnK2DrK.jpg,64d46d77f14dad00ad4d38ae,Crew,Stunts
False,1,1522639,Acting,Amber Whelan,Amber Whelan,0.2417,,64d46b5903726400adc56d8b,Crew,Utility Stunts
False,2,1827845,Crew,Kyle Mclean,Kyle Mclean,0.3171,,64d46c29b6c26411569a1eb2,Crew,Stunts
False,2,1452349,Acting,Carl Anthony Nespoli,Carl Anthony Nespoli,0.1071,/b0ZxuVSl46shI2YNq9SUyUm2wHH.jpg,64d46c57d100b6011c7fd70e,Crew,Stunt Driver
False,2,1849385,Crew,Justin Howell,Justin Howell,0.2372,/fMo49t3T3AUaUDUAQqJqFbX1DOQ.jpg,64d46e19db4ed6011c4ac117,Crew,Utility Stunts
False,1,1979172,Crew,Maria Hippolyte,Maria Hippolyte,0.3044,/pfHneM6l5FUiQuAzg6yXxoBQLsH.jpg,64d46e29dd926a01ea9d9c4f,Crew,Stunts
False,1,1456720,Crew,Amy Lynn Tuttle,Amy Lynn Tuttle,0.1496,/vIkSxYLCDjE6KhYK9UDK0MP7Rav.jpg,64d46c8db6c264115957d66e,Crew,Stunts
False,1,1825134,Crew,Danya Bateman,Danya Bateman,0.644,/zm8g9IYRwh60NGMfPcpwnprZjTc.jpg,64d46d32b6c2641154f7881d,Crew,Stunts
False,2,1635219,Crew,Marvin Ross,Marvin Ross,0.0536,/6X2rovokYOLeJw0oC1BtWhZnRf.jpg,64d46d20037264011c05df0e,Crew,Stunts
False,1,1635197,Crew,Marcelle Coletti,Marcelle Coletti,0.1584,/kB2gdH6GACUF7hOz1xc85NlBUh4.jpg,64d46d0203726400c5736475,Crew,Stunts
False,2,1849386,Crew,Thomas Joseph Culler,Thomas Joseph Culler,0.1383,,64d46e83b6c26411569a201c,Crew,Utility Stunts
False,2,1502956,Crew,Daniel Stevens,Daniel Stevens,0.1722,/oJhASwyMincQlxf42aJn9khlt9Z.jpg,64d46d2af14dad011dfb4042,Crew,Utility Stunts
False,2,2168998,Crew,Ryan Green,Ryan Green,0.0712,/aKh1Y7ChtJ1BihgSrAYVxqSkbrn.jpg,64d46e6bdb4ed600c55f610f,Crew,Utility Stunts
False,2,1309899,Crew,David Conk,David Conk,0.6181,/tjwhXjQjxFZEO8A6BoHlWHtRL5q.jpg,64d46e9a03726400fffcfb17,Crew,Utility Stunts
False,2,2527559,Crew,Brandon M. Shaw,Brandon M. Shaw,0.1562,/gmiYTqfrQbmrK5qpQmwbvH18zpE.jpg,64d46d48dd926a01e6278087,Crew,Stunts
False,0,3072763,Acting,Travor Murray,Travor Murray,0.0572,,64d46db9d100b600ad9f8c21,Crew,Utility Stunts
False,2,1172813,Acting,Richard King,Richard King,0.3982,/hmeMOHouOWJQWXz85Jau6GetDiC.jpg,64d46df4bf31f201ccbd1054,Crew,Utility Stunts
False,2,2924687,Crew,Dante Ha,Dante Ha,0.0898,,64d46e60021cee013b723640,Crew,Utility Stunts
False,2,2272460,Crew,Nathaniel Perry,Nathaniel Perry,0.1199,/Ambfj081xDr3rmPY1JPLS2nIGM.jpg,64d46d8fbf31f201cb68859c,Crew,Stunts
False,2,1315612,Acting,Ruben Maldonado,Ruben Maldonado,0.1099,,64d46dd7b6c264115751e775,Crew,Utility Stunts
False,1,2786734,Crew,Courtney Chen,Courtney Chen,0.1264,,64d46ea3bf31f201cb688625,Crew,Stunts
False,0,4230717,Visual Effects,Christopher Kelly,Christopher Kelly,0.0839,/5pcAFXdTsSxSfnvvGRhjOI0iADI.jpg,64e66c8c770700011e3cd2e3,Visual Effects,Visual Effects
False,1,1275224,Acting,Janene Carleton,Janene Carleton,0.4279,/6UJHWZysnE52q4KQRRrZRv3kGZk.jpg,64ebc833e894a600e4e76134,Crew,Stunts
False,2,18996,Writing,Joe Simon,Joe Simon,0.344,,64fe58bbefea7a011ab6edbb,Writing,Characters
False,2,1768857,Writing,Bill Mantlo,Bill Mantlo,0.2426,,64fe5920fa404600fe847d63,Writing,Characters
False,2,18866,Writing,Jack Kirby,Jack Kirby,3.0951,/nSD0Q3gt7SQpsqyScRoUp1Hjh60.jpg,64fe58d2efea7a00aad6519e,Writing,Characters
False,2,1372782,Writing,Steve Englehart,Steve Englehart,0.5867,/reQXsqd6qLpQHcWEiSeVBdYbX3W.jpg,64fe58efefea7a00fd1a472c,Writing,Characters
False,2,3016888,Writing,Steve Gan,Steve Gan,0.1475,,64fe5906fa404600abadb9d0,Writing,Characters
False,2,18876,Writing,Larry Lieber,Larry Lieber,0.3695,/6zFjMrk50yZri9KiVqli477gWYB.jpg,64fe597bc3bffe00e4de6f4d,Writing,Characters
False,2,1713975,Writing,Jim Starlin,Jim Starlin,0.8332,/r92EWrlL4EI1aMpEjWN9xjfrJ40.jpg,64fe594bc3bffe011e59d6b4,Writing,Characters
False,2,7624,Writing,Stan Lee,Stan Lee,2.5319,/kKeyWoFtTqOPsbmwylNHmuB3En9.jpg,64fe5967efea7a0137d14c7d,Writing,Characters
False,2,18877,Writing,Don Heck,Don Heck,0.5326,/i6LYusY0feetOUeyUx4eftNCmpt.jpg,64fe598fefea7a00c39592d4,Writing,Characters
False,2,1222509,Writing,Keith Giffen,Keith Giffen,0.2383,,64fe5936fa404600fe847da8,Writing,Characters
False,2,1713975,Writing,Jim Starlin,Jim Starlin,0.8332,/r92EWrlL4EI1aMpEjWN9xjfrJ40.jpg,64fe708cc2ff3d00fe6db905,Crew,Thanks
False,0,3241398,Visual Effects,Arild Anfinnsen,Arild Anfinnsen,0.0617,,6148c9337719d70064a3b127,Visual Effects,VFX Artist
False,0,1463601,Visual Effects,Loren Robinson,Loren Robinson,0.0746,,6142ae994f33ad0043705556,Visual Effects,VFX Artist
False,2,2927638,Production,Kevin R. Wright,Kevin R. Wright,0.1243,/qKlpTCliuOmIO3L9hu1b5sFzOGG.jpg,65277d53fd63005d7d926896,Production,Development Manager
False,0,3240403,Visual Effects,Aviv Bar-Ami,Aviv Bar-Ami,0.1007,,6147a46104863800618ac3b3,Visual Effects,VFX Artist
False,2,10850,Production,Kevin Feige,Kevin Feige,1.051,/2XZT80gR72to084pEj4f0SCDmDn.jpg,544fe93dc3a36802360024f4,Production,Producer
False,2,3289566,Visual Effects,Alexander T.H. Browne,Alexander T.H. Browne,0.0771,,617c4f8ebe2d490090100f11,Visual Effects,VFX Artist
False,0,2091384,Camera,Michael Jordan,Michael Jordan,0.3419,,63130f6be63571007ddfe776,Camera,Russian Arm Operator
False,2,1680202,Crew,Mike Wilson,Mike Wilson,0.121,,630f7974e942ee0092f9d2c1,Crew,Utility Stunts
False,2,1665860,Crew,Grady Allen Bishop,Grady Allen Bishop,0.0747,,6194e024d768fe0062d9b32d,Camera,Camera Car
False,2,15277,Acting,Jon Favreau,Jon Favreau,3.4642,/tnx7iMVydPQXGOoLsxXl84PXtbA.jpg,573fc16ec3a3680745000153,Production,Executive Producer
False,2,37,Sound,Alan Silvestri,Alan Silvestri,0.9615,/feUZ0Oc1MGJJbUronBbkHTmJzgy.jpg,57564fc59251416e2500174e,Sound,Original Music Composer
False,2,113672,Production,Alan Fine,Alan Fine,0.612,,57b7610ac3a3687f9f0038f7,Production,Executive Producer
False,2,7624,Writing,Stan Lee,Stan Lee,2.5319,/kKeyWoFtTqOPsbmwylNHmuB3En9.jpg,57b760e9925141264300160f,Production,Executive Producer
False,2,967026,Camera,Trent Opaloch,Trent Opaloch,0.1069,/w8xfY8rGXdCx2zna0nLeVpx91lx.jpg,57b76139c3a368356e00118d,Camera,Director of Photography
False,1,10970,Costume & Make-Up,Judianna Makovsky,Judianna Makovsky,1.2869,/kaxIO26HSqYZgQ2oY21DTNUSGPu.jpg,57b7614f925141262b0016f4,Costume & Make-Up,Costume Design
False,1,113674,Production,Victoria Alonso,Victoria Alonso,0.2809,/xF7Qe1tqgk9KtY8kThKHBWhMqxc.jpg,57b760fac3a368220f0015db,Production,Executive Producer
False,2,18866,Writing,Jack Kirby,Jack Kirby,3.0951,/nSD0Q3gt7SQpsqyScRoUp1Hjh60.jpg,57b7611c925141264300161d,Writing,Comic Book
False,2,57027,Production,Louis D'Esposito,Louis D'Esposito,0.8776,/mPy6hxHrHoEOWdljLyZM6DNBSPn.jpg,57b760d5c3a36834e800116f,Production,Executive Producer
False,2,5552,Writing,Stephen McFeely,Stephen McFeely,0.5188,/i9B6gFzExPsh5IEjD2nn4ym4lx2.jpg,582cf173c3a3687739000124,Writing,Screenplay
False,2,5551,Writing,Christopher Markus,Christopher Markus,0.3312,/7ooPNp0gnURxYkSSKF2etH7wpZP.jpg,582cf162c3a3687730000189,Writing,Screenplay
False,1,3618256,Visual Effects,Lisa Marra,Lisa Marra,0.1347,/vxMw691NJz8hxzoUUIhEr3qoTBe.jpg,65de0d712ac499017dcbada4,Visual Effects,Visual Effects Producer
False,1,1322017,Art,Jann K. Engel,Jann K. Engel,0.3014,,58385565c3a368247d01e364,Art,Art Direction
False,2,1388848,Art,Jim Barr,Jim Barr,0.0838,,5838554bc3a36836a0020a3d,Art,Art Direction
False,2,1442117,Art,Sean Ryan Jennings,Sean Ryan Jennings,0.3011,/umAm5n6T1QHP4DS5EWDZEiSq1qj.jpg,583855839251413192025700,Visual Effects,VFX Artist
False,2,32349,Art,Charles Wood,Charles Wood,0.2296,/rBXvMNH2JYHqxeYgCidddrJpAlZ.jpg,58385532925141319e02375d,Art,Production Design
False,1,7232,Production,Sarah Halley Finn,Sarah Halley Finn,0.8105,/jxECVz09YGZAg1AmdzfEkPm4xeY.jpg,58385500925141319e023725,Production,Casting
False,2,1713975,Writing,Jim Starlin,Jim Starlin,0.8332,/r92EWrlL4EI1aMpEjWN9xjfrJ40.jpg,583854d9c3a36836a00209e0,Writing,Comic Book
False,2,3911924,Acting,Camden Haydon,Camden Haydon,0.0453,,63e3f8a8db154f00812e728f,Crew,Stand In
False,2,4586165,Production,Nick Pepin,Nick Pepin,0.0633,/gJ7iiPwIocba5fggfSFDwxllBkp.jpg,65ef601e85702e01626c68d1,Production,Production Assistant
False,2,15218,Writing,James Gunn,James Gunn,2.8545,/pnKqZub3IlKYbyH9RRTMDOoqEn0.jpg,59108fdd9251414eca031e34,Production,Executive Producer
False,2,1355525,Editing,Matthew Schmidt,Matthew Schmidt,0.1044,,59230cd7c3a3687a4b0691e7,Editing,Editor
False,2,1326451,Art,Thomas Brown,Thomas Brown,0.0928,,59230cffc3a368774e07269c,Art,Art Direction
False,2,1775975,Directing,Mark Rossini,Mark Rossini,0.1386,/qrwx6BFEf7ibgVt537SyFQf1276.jpg,59230e759251414ab106af39,Directing,Third Assistant Director
False,2,35176,Editing,Jeffrey Ford,Jeffrey Ford,0.1576,/fJePTuHsOeT8z4D6LFZlSMkDEqF.jpg,59230cc7c3a3687a4b0691df,Editing,Editor
False,0,1821633,Production,Lulu Morgan,Lulu Morgan,0.1556,,59230e029251414add06b4d4,Production,Production Supervisor
False,2,1545387,Production,Jason Tamez,Jason Tamez,0.0973,,59230e1e925141482f06d505,Production,Production Supervisor
False,0,7235,Art,Beat Frutiger,Beat Frutiger,0.1311,/2VMPjH8Olb5qHqsKNelSxkViH9b.jpg,59230d1ac3a3687912065a7a,Art,Art Direction
False,2,1117747,Production,Mitchell Bell,Mitchell Bell,0.1961,/poqaR1YBAO46SgLkldIQFXQOy85.jpg,59230c9d9251414ab106adf9,Production,Co-Producer
False,2,983309,Art,Mike Stallion,Mike Stallion,0.1866,,59230d6d925141499006db7c,Art,Art Direction
False,0,1533592,Costume & Make-Up,Mary Castor,Mary Castor,0.1654,,59230da1c3a368723d0715c9,Costume & Make-Up,Makeup Artist
False,0,1821634,Directing,Simon Downes,Simon Downes,0.0841,,59230e4092514149f306ccbf,Directing,Second Assistant Director
False,1,59834,Production,JoAnn Perritano,JoAnn Perritano,0.0745,,59230e0f9251414a5706a8ab,Production,Unit Production Manager
False,2,2152352,Visual Effects,Chang Jung-min,Chang Jung-min,0.0644,/tEvnrCBF4quSzHSFoKtQzSfpki.jpg,640dd70d323eba00a2a6e17e,Visual Effects,VFX Artist
False,1,1582803,Crew,Heidi Moneymaker,Heidi Moneymaker,0.4679,/9OApdwLrP3mpAwCprebKkZRINDy.jpg,641725605690b500bb01bc90,Crew,Stunt Double
False,1,1554931,Crew,Caroline Vexler,Caroline Vexler,0.2236,/rZaPvMLnRdHXbZkSm5fA3x1zfED.jpg,6442b719651fcf02fb9ca7e7,Crew,Stunts
False,2,17649,Camera,Alexander Witt,Alexander Witt,0.8711,/xkkrzUdjQl1GiL5muIiUKREu9IG.jpg,646c121b54a09800e4107894,Directing,Second Unit Director
False,0,1755687,Art,Jennifer Bash,Jennifer Bash,0.1221,,5ac378e70e0a260c4d03781e,Art,Assistant Art Director
False,0,2014406,Art,Luke Whitelock,Luke Whitelock,0.0546,,5ac379340e0a260c4d03787d,Art,Assistant Art Director
False,2,2014410,Art,Alex Bowens,Alex Bowens,0.3864,,5ac37a369251412712034d12,Art,Draughtsman
False,0,1404805,Costume & Make-Up,Conor McCullagh,Conor McCullagh,0.0466,,5ac378420e0a260c4d037701,Costume & Make-Up,Key Makeup Artist
False,2,1738131,Camera,Jeffrey Steven Brink,Jeffrey Steven Brink,0.0558,,5ac37b84c3a3682d1a0332a3,Camera,Aerial Camera
False,1,1424897,Art,Lauren Abiouness,Lauren Abiouness,0.1539,/9kqR198nmecCC2ha5I3dVecoo3O.jpg,5ac378d492514126b0033032,Art,Assistant Art Director
False,0,1928012,Art,Rodney Fuentebella,Rodney Fuentebella,0.2268,/ewvenMc2XY3UGXImeJZQuF4O51I.jpg,5ac379cb9251416015071e34,Art,Conceptual Illustrator
False,0,1703116,Art,Fliss Jaine,Fliss Jaine,0.0577,,5ac37b0cc3a3682d33033a22,Art,Art Department Coordinator
False,0,1616066,Art,Aoife Warren,Aoife Warren,0.0756,,5ac37a4692514126b00331f5,Art,Draughtsman
False,1,1543197,Costume & Make-Up,Michelle Diamantides,Michelle Diamantides,0.2248,,5ac3782e0e0a260c140353be,Costume & Make-Up,Key Hair Stylist
False,0,1468126,Sound,Kevin Gilbert,Kevin Gilbert,0.0441,,5ac378f792514126c10328ce,Art,Assistant Art Director
False,0,2014415,Art,Tommy Janulis,Tommy Janulis,0.0286,,5ac37aa7c3a3682d33033999,Art,Property Master
False,1,1761112,Art,Sarah Ginn,Sarah Ginn,0.0831,,5ac37906c3a368443f075522,Art,Assistant Art Director
False,0,1400532,Art,John H. Samson,John H. Samson,0.0778,,5ac379f8c3a368444807f3d7,Art,Construction Coordinator
False,0,2006028,Art,Jackson Sze,Jackson Sze,0.094,/7TngnUIT76HPjdES7spPtQqFoyg.jpg,5ac37acfc3a3682d3503578a,Art,Conceptual Illustrator
